InvoiceID,ClientID,ClientName,PaymentTerms,CreditLimit,ProjectID,ProjectName,Sector,Region,InvoiceAmount,InvoiceDate,DueDate,PaidDate,Status,DaysOverdue,DaysToCollect,AgingBucket,IsOverdue,MonthYear,Quarter,Year,PaymentVariance
8018,166,Riyadh Metro - Division 6,30,10545844.77,563,Water Treatment - Phase 2-166,Energy,DAMMAM,113131.0,2023-11-01,2023-12-01,,Overdue,795,,90+ Days (Toxic),True,2023-11,2023Q4,2023,
8287,209,Zamil Industrial - Division 7,30,13412697.43,721,Industrial Zone - Phase 1-209,Energy,JEDDAH,181109.0,2023-11-01,2023-12-01,2023-11-25,Paid,795,24.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,-6.0
9922,35,Red Sea Global - Division 2,60,3463099.26,130,Metro Line - Phase 3-35,Defense,DAMMAM,24610.0,2023-11-01,2023-12-31,2023-12-28,Paid,765,57.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,-3.0
11536,87,SAFCO - Division 3,45,6558370.08,308,Water Treatment - Phase 1-87,Aviation,ABHA,139956.0,2023-11-01,2023-12-16,2023-12-16,Paid,780,45.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,0.0
11516,231,ROSHN Group - Division 8,45,12413503.66,804,Data Center - Phase 1-231,Real Estate,TABUK,30595.0,2023-11-01,2023-12-16,2023-12-13,Paid,780,42.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,-3.0
11425,15,SAPTCO - Division 1,60,1917265.41,54,Data Center - Phase 1-15,Aviation,ABHA,20858.0,2023-11-01,2023-12-31,,Overdue,765,,90+ Days (Toxic),True,2023-11,2023Q4,2023,
11741,23,Alinma Bank - Division 1,30,1853195.16,87,Water Treatment - Phase 1-23,Aviation,MECCA,70346.0,2023-11-01,2023-12-01,2023-11-24,Paid,795,23.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,-7.0
14687,27,SAFCO - Division 1,45,4229164.58,107,Data Center - Phase 2-27,Real Estate,NEOM,153088.0,2023-11-01,2023-12-16,2024-01-13,Paid,780,73.0,90+ Days (Toxic),False,2023-11,2023Q4,2023,28.0
14414,48,King Salman Energy Park - Division 2,45,4133753.15,177,Data Center - Phase 1-48,Infrastructure,DAMMAM,197882.0,2023-11-01,2023-12-16,,Overdue,780,,90+ Days (Toxic),True,2023-11,2023Q4,2023,
14757,276,Qiddiya - Division 10,45,16899411.76,967,Industrial Zone - Phase 3-276,Water,YANBU,168614.0,2023-10-31,2023-12-15,2023-12-07,Paid,781,37.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-8.0
10123,168,King Salman Energy Park - Division 6,45,11082513.69,571,Telecom Network - Phase 2-168,Aviation,JUBAIL,21534.0,2023-10-31,2023-12-15,2024-02-02,Paid,781,94.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,49.0
9371,21,ROSHN Group - Division 1,45,2390225.99,81,Hospital Complex - Phase 5-21,Infrastructure,JUBAIL,103677.0,2023-10-31,2023-12-15,,Overdue,781,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
9074,204,Saudi Airlines - Division 7,45,13281400.12,704,Water Treatment - Phase 2-204,Healthcare,TABUK,113543.0,2023-10-31,2023-12-15,2024-02-15,Partial,781,107.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,62.0
8965,42,Riyad Bank - Division 2,45,5458804.71,157,Data Center - Phase 2-42,Defense,ABHA,125216.0,2023-10-31,2023-12-15,2023-12-11,Paid,781,41.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-4.0
8583,232,SNB Bank - Division 8,30,13552501.56,812,Smart City - Phase 4-232,Real Estate,TABUK,99142.0,2023-10-31,2023-11-30,2023-11-25,Paid,796,25.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-5.0
8578,5,Red Sea Global - Division 1,60,2295704.89,21,Railway Extension - Phase 1-5,Aviation,DAMMAM,43705.0,2023-10-31,2023-12-30,2023-12-30,Paid,766,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
5221,103,Al Rajhi Bank - Division 4,30,5795999.06,364,Railway Extension - Phase 3-103,Real Estate,JEDDAH,186988.0,2023-10-31,2023-11-30,2024-01-04,Paid,796,65.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,35.0
1222,209,Zamil Industrial - Division 7,30,13412697.43,721,Industrial Zone - Phase 1-209,Energy,JEDDAH,31185.0,2023-10-31,2023-11-30,2024-01-21,Partial,796,82.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,52.0
2267,113,Alinma Bank - Division 4,30,6755606.83,392,Highway Expansion - Phase 2-113,Healthcare,TABUK,47064.0,2023-10-31,2023-11-30,,Overdue,796,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
4129,254,Saudi Electricity - Division 9,30,14911544.51,889,Residential Complex - Phase 4-254,Defense,MECCA,32640.0,2023-10-30,2023-11-29,2023-11-29,Paid,797,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
4071,181,Saudi Aramco - Division 7,30,10118338.41,616,Highway Expansion - Phase 3-181,Infrastructure,TABUK,167766.0,2023-10-30,2023-11-29,,Overdue,797,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
3872,121,Saudi Aramco - Division 5,30,8912883.84,423,Port Upgrade - Phase 3-121,Aviation,JUBAIL,63879.0,2023-10-30,2023-11-29,,Overdue,797,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
3402,219,Almarai - Division 8,45,13279611.31,756,University Campus - Phase 2-219,Defense,DAMMAM,18012.0,2023-10-30,2023-12-14,2023-12-29,Partial,782,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,15.0
5348,268,Saudi Cement - Division 9,30,16173797.33,936,Sports Arena - Phase 2-268,Water,MECCA,95628.0,2023-10-30,2023-11-29,,Overdue,797,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
5667,75,SAPTCO - Division 3,60,5962905.07,270,Logistics Hub - Phase 2-75,Defense,TABUK,133738.0,2023-10-30,2023-12-29,2023-12-29,Paid,767,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
8691,111,ROSHN Group - Division 4,45,7590423.23,388,Defense Base - Phase 3-111,Aviation,DAMMAM,82814.0,2023-10-30,2023-12-14,2023-12-08,Paid,782,39.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
9525,65,Red Sea Global - Division 3,60,3936591.6,233,Defense Base - Phase 2-65,Aviation,ABHA,90017.0,2023-10-30,2023-12-29,2024-03-23,Paid,767,145.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,85.0
10922,199,Royal Commission - Division 7,30,12572229.3,683,University Campus - Phase 2-199,Telecom,ABHA,27231.0,2023-10-30,2023-11-29,2023-11-25,Paid,797,26.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-4.0
11300,197,Haramain Railway - Division 7,30,10594294.89,676,University Campus - Phase 2-197,Telecom,ABHA,93557.0,2023-10-30,2023-11-29,2024-02-11,Partial,797,104.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,74.0
9302,151,Saudi Aramco - Division 6,30,9458818.29,520,Telecom Network - Phase 3-151,Defense,TABUK,125645.0,2023-10-29,2023-11-28,2024-03-11,Paid,798,134.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,104.0
14364,218,Maaden - Division 8,30,11922205.09,753,Entertainment District - Phase 2-218,Defense,RIYADH,128820.0,2023-10-29,2023-11-28,2023-11-19,Paid,798,21.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-9.0
14231,154,NEOM Company - Division 6,30,11081695.49,530,Water Treatment - Phase 2-154,Aviation,MECCA,168280.0,2023-10-29,2023-11-28,,Overdue,798,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
7511,210,Al Jazeera Bank - Division 7,60,13662589.68,726,Commercial Tower - Phase 2-210,Water,MADINAH,134752.0,2023-10-29,2023-12-28,2023-12-28,Paid,768,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
7715,270,Al Jazeera Bank - Division 9,60,16874164.35,945,Residential Complex - Phase 2-270,Infrastructure,MECCA,45874.0,2023-10-29,2023-12-28,2023-12-19,Paid,768,51.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-9.0
5265,25,Tasnee - Division 1,60,2092536.0,99,Entertainment District - Phase 4-25,Technology,YANBU,19474.0,2023-10-29,2023-12-28,2023-12-22,Paid,768,54.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
4852,243,STC - Division 9,45,14304624.31,850,Metro Line - Phase 1-243,Real Estate,JUBAIL,64398.0,2023-10-29,2023-12-13,2023-12-13,Paid,783,45.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
3690,260,Diriyah Gate - Division 9,60,16140912.03,913,Industrial Zone - Phase 4-260,Infrastructure,DAMMAM,48609.0,2023-10-29,2023-12-28,2023-12-28,Paid,768,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
4360,71,Zain KSA - Division 3,30,4149676.57,254,Industrial Zone - Phase 5-71,Energy,MECCA,174778.0,2023-10-29,2023-11-28,2023-11-20,Paid,798,22.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-8.0
1706,89,Zamil Industrial - Division 3,30,6037548.65,316,University Campus - Phase 3-89,Water,TABUK,150696.0,2023-10-29,2023-11-28,,Overdue,798,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
532,76,Riyadh Metro - Division 3,30,6303620.44,273,Defense Base - Phase 1-76,Technology,JEDDAH,122872.0,2023-10-29,2023-11-28,2023-11-22,Paid,798,24.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
263,143,Alinma Bank - Division 5,30,8820969.16,494,Data Center - Phase 2-143,Water,YANBU,145405.0,2023-10-28,2023-11-27,,Overdue,799,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
897,173,Alinma Bank - Division 6,30,11179193.24,590,Industrial Zone - Phase 3-173,Defense,DAMMAM,137331.0,2023-10-28,2023-11-27,,Overdue,799,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
2041,91,Saudi Aramco - Division 4,30,6032078.1,324,Airport Terminal - Phase 4-91,Aviation,ABHA,93586.0,2023-10-28,2023-11-27,2023-11-27,Paid,799,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
4104,43,Al Rajhi Bank - Division 2,30,2768102.52,160,Commercial Tower - Phase 2-43,Transport,MECCA,15318.0,2023-10-28,2023-11-27,,Overdue,799,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
4095,78,King Salman Energy Park - Division 3,45,7344554.68,279,Data Center - Phase 1-78,Technology,TABUK,149101.0,2023-10-28,2023-12-12,2023-12-06,Paid,784,39.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
3969,38,Maaden - Division 2,30,4428120.09,141,Entertainment District - Phase 1-38,Defense,TABUK,190463.0,2023-10-28,2023-11-27,2024-02-06,Paid,799,101.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,71.0
3025,214,NEOM Company - Division 8,30,13597533.02,742,Metro Line - Phase 5-214,Telecom,NEOM,26071.0,2023-10-28,2023-11-27,,Overdue,799,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
2769,7,ACWA Power - Division 1,30,3481730.9,28,Commercial Tower - Phase 2-7,Telecom,JUBAIL,153894.0,2023-10-28,2023-11-27,,Overdue,799,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
2742,58,Saudi Cement - Division 2,30,4179596.55,212,Telecom Network - Phase 5-58,Real Estate,ABHA,125382.0,2023-10-28,2023-11-27,2024-01-21,Partial,799,85.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,55.0
2849,173,Alinma Bank - Division 6,30,11179193.24,592,Industrial Zone - Phase 5-173,Infrastructure,MECCA,22257.0,2023-10-28,2023-11-27,2023-11-26,Paid,799,29.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-1.0
2534,75,SAPTCO - Division 3,60,5962905.07,271,Logistics Hub - Phase 3-75,Telecom,YANBU,38883.0,2023-10-28,2023-12-27,,Overdue,769,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
5169,250,Mobily - Division 9,60,13741269.3,878,Data Center - Phase 3-250,Defense,TABUK,153093.0,2023-10-28,2023-12-27,2024-01-08,Paid,769,72.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,12.0
5385,92,SABIC - Division 4,30,7659679.3,327,Logistics Hub - Phase 3-92,Transport,YANBU,161066.0,2023-10-28,2023-11-27,2023-11-27,Paid,799,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
6268,93,STC - Division 4,45,6692859.33,330,Sports Arena - Phase 2-93,Healthcare,TABUK,142937.0,2023-10-28,2023-12-12,2023-12-09,Paid,784,42.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-3.0
8634,141,ROSHN Group - Division 5,45,9069004.67,486,Railway Extension - Phase 4-141,Defense,DAMMAM,165082.0,2023-10-28,2023-12-12,2023-12-10,Paid,784,43.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-2.0
8380,102,Riyad Bank - Division 4,45,7397542.21,360,Solar Farm - Phase 3-102,Defense,NEOM,53492.0,2023-10-28,2023-12-12,,Overdue,784,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
9423,273,STC - Division 10,45,16168855.74,956,Solar Farm - Phase 3-273,Technology,TABUK,115382.0,2023-10-28,2023-12-12,,Overdue,784,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
9560,16,Riyadh Metro - Division 1,30,2152956.4,58,Logistics Hub - Phase 3-16,Defense,YANBU,19839.0,2023-10-28,2023-11-27,2023-11-27,Paid,799,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
11721,252,Riyad Bank - Division 9,45,14869624.37,883,Industrial Zone - Phase 3-252,Healthcare,YANBU,104831.0,2023-10-28,2023-12-12,2024-02-06,Paid,784,101.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,56.0
11702,166,Riyadh Metro - Division 6,30,10545844.77,562,Entertainment District - Phase 1-166,Energy,DAMMAM,49745.0,2023-10-28,2023-11-27,2023-11-27,Paid,799,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
12580,275,Red Sea Global - Division 10,60,14740521.99,962,University Campus - Phase 3-275,Water,NEOM,23050.0,2023-10-27,2023-12-26,2023-12-17,Paid,770,51.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-9.0
13637,277,ACWA Power - Division 10,30,15340388.25,971,Commercial Tower - Phase 4-277,Aviation,MECCA,8280.0,2023-10-27,2023-11-26,,Overdue,800,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
9274,225,SAPTCO - Division 8,60,13087153.69,782,Defense Base - Phase 4-225,Water,DAMMAM,124207.0,2023-10-27,2023-12-26,2023-12-26,Paid,770,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
9192,235,Tasnee - Division 8,60,12341994.94,824,Highway Expansion - Phase 4-235,Technology,TABUK,153440.0,2023-10-27,2023-12-26,,Overdue,770,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
10033,15,SAPTCO - Division 1,60,1917265.41,54,Data Center - Phase 1-15,Aviation,ABHA,151893.0,2023-10-27,2023-12-26,2023-12-26,Paid,770,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
9810,169,Royal Commission - Division 6,30,10015382.69,574,University Campus - Phase 1-169,Aviation,YANBU,120919.0,2023-10-27,2023-11-26,2023-11-25,Paid,800,29.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-1.0
13766,22,SNB Bank - Division 1,30,2841491.76,82,Telecom Network - Phase 1-22,Defense,JUBAIL,88207.0,2023-10-27,2023-11-26,2023-11-20,Paid,800,24.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
14909,186,Qiddiya - Division 7,45,10591278.31,636,Data Center - Phase 2-186,Aviation,NEOM,105866.0,2023-10-27,2023-12-11,2024-02-04,Partial,785,100.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,55.0
8052,15,SAPTCO - Division 1,60,1917265.41,54,Data Center - Phase 1-15,Aviation,ABHA,64450.0,2023-10-27,2023-12-26,,Overdue,770,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
7567,64,NEOM Company - Division 3,30,5572231.65,230,Smart City - Phase 1-64,Aviation,MADINAH,130489.0,2023-10-27,2023-11-26,2024-01-26,Paid,800,91.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,61.0
6258,259,Royal Commission - Division 9,30,15910566.55,909,Defense Base - Phase 5-259,Defense,TABUK,26408.0,2023-10-27,2023-11-26,2023-11-26,Paid,800,30.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
5865,253,Al Rajhi Bank - Division 9,30,13844962.91,884,Industrial Zone - Phase 1-253,Aviation,JUBAIL,190321.0,2023-10-27,2023-11-26,2024-03-02,Partial,800,127.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,97.0
2707,150,Al Jazeera Bank - Division 5,60,8235869.95,517,Railway Extension - Phase 4-150,Real Estate,RIYADH,159416.0,2023-10-27,2023-12-26,,Overdue,770,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
2946,119,Zamil Industrial - Division 4,30,9325771.23,416,Power Plant - Phase 4-119,Telecom,JUBAIL,104284.0,2023-10-27,2023-11-26,2024-02-13,Partial,800,109.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,79.0
4524,161,Zain KSA - Division 6,30,9121903.76,546,Telecom Network - Phase 2-161,Aviation,JUBAIL,95212.0,2023-10-27,2023-11-26,2023-11-23,Paid,800,27.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-3.0
1722,254,Saudi Electricity - Division 9,30,14911544.51,890,Residential Complex - Phase 5-254,Defense,MECCA,166889.0,2023-10-27,2023-11-26,2023-11-18,Paid,800,22.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-8.0
885,203,Alinma Bank - Division 7,30,11277504.27,698,Defense Base - Phase 1-203,Aviation,TABUK,92479.0,2023-10-27,2023-11-26,,Overdue,800,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
475,43,Al Rajhi Bank - Division 2,30,2768102.52,159,Sports Arena - Phase 1-43,Water,TABUK,36901.0,2023-10-27,2023-11-26,,Overdue,800,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
943,32,SABIC - Division 2,30,4159354.97,120,University Campus - Phase 4-32,Healthcare,TABUK,93352.0,2023-10-26,2023-11-25,2024-03-04,Paid,801,130.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,100.0
5040,102,Riyad Bank - Division 4,45,7397542.21,361,Solar Farm - Phase 4-102,Defense,YANBU,113762.0,2023-10-26,2023-12-10,2023-12-02,Paid,786,37.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-8.0
8417,124,NEOM Company - Division 5,30,6955320.04,430,Data Center - Phase 1-124,Defense,JEDDAH,175268.0,2023-10-26,2023-11-25,2023-11-19,Paid,801,24.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-6.0
13883,153,STC - Division 6,45,9686758.18,527,Residential Complex - Phase 3-153,Energy,MECCA,74409.0,2023-10-26,2023-12-10,,Overdue,786,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
14071,212,SABIC - Division 8,30,13429796.25,732,Power Plant - Phase 2-212,Healthcare,JUBAIL,140070.0,2023-10-26,2023-11-25,2024-03-01,Partial,801,127.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,97.0
14343,105,SAPTCO - Division 4,60,7307956.88,367,Defense Base - Phase 1-105,Energy,MECCA,187780.0,2023-10-26,2023-12-25,2023-12-25,Paid,771,60.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
11142,105,SAPTCO - Division 4,60,7307956.88,368,Defense Base - Phase 2-105,Energy,YANBU,33354.0,2023-10-26,2023-12-25,2023-12-23,Paid,771,58.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-2.0
11179,73,Al Rajhi Bank - Division 3,30,6959226.5,262,Sports Arena - Phase 4-73,Defense,MECCA,190221.0,2023-10-26,2023-11-25,,Overdue,801,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
10393,37,ACWA Power - Division 2,30,4263815.01,136,Sports Arena - Phase 1-37,Water,MECCA,84576.0,2023-10-26,2023-11-25,,Overdue,801,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
10460,2,SABIC - Division 1,30,1680413.32,7,Sports Arena - Phase 2-2,Defense,ABHA,172150.0,2023-10-26,2023-11-25,,Overdue,801,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
10471,60,Al Jazeera Bank - Division 2,60,5301039.85,218,Solar Farm - Phase 4-60,Energy,JEDDAH,90096.0,2023-10-26,2023-12-25,2024-04-01,Paid,771,158.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,98.0
11467,79,Royal Commission - Division 3,30,7202557.38,285,Entertainment District - Phase 3-79,Infrastructure,TABUK,77088.0,2023-10-26,2023-11-25,2023-11-24,Paid,801,29.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-1.0
12441,98,Maaden - Division 4,30,7880772.89,346,Metro Line - Phase 3-98,Energy,JUBAIL,153459.0,2023-10-25,2023-11-24,2024-01-14,Paid,802,81.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,51.0
12299,67,ACWA Power - Division 3,30,4372485.4,240,Residential Complex - Phase 2-67,Technology,JUBAIL,61983.0,2023-10-25,2023-11-24,,Overdue,802,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
11099,11,Zain KSA - Division 1,30,3683112.64,41,Entertainment District - Phase 2-11,Defense,MECCA,150735.0,2023-10-25,2023-11-24,,Overdue,802,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
10958,151,Saudi Aramco - Division 6,30,9458818.29,518,Data Center - Phase 1-151,Real Estate,RIYADH,94697.0,2023-10-25,2023-11-24,2024-03-21,Partial,802,148.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,118.0
14664,141,ROSHN Group - Division 5,45,9069004.67,483,Solar Farm - Phase 1-141,Real Estate,MADINAH,141136.0,2023-10-25,2023-12-09,2023-12-09,Paid,787,45.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
13986,32,SABIC - Division 2,30,4159354.97,118,University Campus - Phase 2-32,Telecom,TABUK,199295.0,2023-10-25,2023-11-24,2024-01-01,Partial,802,68.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,38.0
8445,103,Al Rajhi Bank - Division 4,30,5795999.06,364,Railway Extension - Phase 3-103,Real Estate,JEDDAH,101513.0,2023-10-25,2023-11-24,2024-03-01,Paid,802,128.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,98.0
7524,167,Haramain Railway - Division 6,30,11739536.18,567,Hospital Complex - Phase 3-167,Water,NEOM,141372.0,2023-10-25,2023-11-24,2023-11-15,Paid,802,21.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-9.0
7101,231,ROSHN Group - Division 8,45,12413503.66,806,Data Center - Phase 3-231,Technology,TABUK,66921.0,2023-10-25,2023-12-09,2023-11-30,Paid,787,36.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-9.0
7297,84,Saudi Airlines - Division 3,45,5600057.55,299,Data Center - Phase 1-84,Technology,NEOM,188318.0,2023-10-25,2023-12-09,2023-12-01,Paid,787,37.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-8.0
5616,94,NEOM Company - Division 4,30,6440775.15,331,Hospital Complex - Phase 1-94,Healthcare,JEDDAH,163815.0,2023-10-25,2023-11-24,2024-01-15,Partial,802,82.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,52.0
6567,137,Haramain Railway - Division 5,30,9225960.14,472,Sports Arena - Phase 2-137,Aviation,MADINAH,13225.0,2023-10-25,2023-11-24,2023-11-19,Paid,802,25.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-5.0
1733,210,Al Jazeera Bank - Division 7,60,13662589.68,726,Commercial Tower - Phase 2-210,Water,MADINAH,8771.0,2023-10-25,2023-12-24,2023-12-19,Paid,772,55.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-5.0
1198,89,Zamil Industrial - Division 3,30,6037548.65,316,University Campus - Phase 3-89,Water,TABUK,13441.0,2023-10-25,2023-11-24,,Overdue,802,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
3197,108,King Salman Energy Park - Division 4,45,8407087.61,381,Commercial Tower - Phase 3-108,Healthcare,NEOM,42148.0,2023-10-25,2023-12-09,2023-12-09,Paid,787,45.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
2637,215,Red Sea Global - Division 8,60,11312589.94,744,Defense Base - Phase 2-215,Energy,ABHA,81648.0,2023-10-25,2023-12-24,2023-12-22,Paid,772,58.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-2.0
2650,117,SAFCO - Division 4,45,6817983.91,406,Solar Farm - Phase 1-117,Defense,JUBAIL,27688.0,2023-10-24,2023-12-08,,Overdue,788,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
3897,89,Zamil Industrial - Division 3,30,6037548.65,316,University Campus - Phase 3-89,Water,TABUK,92473.0,2023-10-24,2023-11-23,,Overdue,803,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
1156,32,SABIC - Division 2,30,4159354.97,118,University Campus - Phase 2-32,Telecom,TABUK,102720.0,2023-10-24,2023-11-23,,Overdue,803,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
1438,130,Mobily - Division 5,60,8605636.2,454,Water Treatment - Phase 2-130,Water,JEDDAH,102050.0,2023-10-24,2023-12-23,2023-12-21,Paid,773,58.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-2.0
1781,123,STC - Division 5,45,8233369.17,429,Data Center - Phase 3-123,Defense,JUBAIL,47233.0,2023-10-24,2023-12-08,,Overdue,788,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
1004,22,SNB Bank - Division 1,30,2841491.76,83,Telecom Network - Phase 2-22,Defense,JUBAIL,75276.0,2023-10-24,2023-11-23,,Overdue,803,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
147,234,Saudi Airlines - Division 8,45,13601409.65,817,Railway Extension - Phase 2-234,Technology,JEDDAH,12270.0,2023-10-24,2023-12-08,,Overdue,788,,90+ Days (Toxic),True,2023-10,2023Q4,2023,
5928,99,Almarai - Division 4,45,7230112.95,348,Sports Arena - Phase 2-99,Energy,DAMMAM,102565.0,2023-10-24,2023-12-08,2023-12-08,Paid,788,45.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,0.0
5803,230,Diriyah Gate - Division 8,60,12466355.34,803,Data Center - Phase 3-230,Technology,TABUK,98532.0,2023-10-24,2023-12-23,2024-02-01,Paid,773,100.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,40.0
6067,71,Zain KSA - Division 3,30,4149676.57,251,Port Upgrade - Phase 2-71,Telecom,ABHA,93822.0,2023-10-24,2023-11-23,2024-01-14,Paid,803,82.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,52.0
4966,111,ROSHN Group - Division 4,45,7590423.23,387,Commercial Tower - Phase 2-111,Aviation,DAMMAM,13335.0,2023-10-24,2023-12-08,2023-12-01,Paid,788,38.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-7.0
4628,169,Royal Commission - Division 6,30,10015382.69,575,Residential Complex - Phase 2-169,Infrastructure,NEOM,82225.0,2023-10-24,2023-11-23,2024-01-01,Paid,803,69.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,39.0
4801,103,Al Rajhi Bank - Division 4,30,5795999.06,363,Railway Extension - Phase 2-103,Defense,JUBAIL,109116.0,2023-10-24,2023-11-23,2023-11-19,Paid,803,26.0,90+ Days (Toxic),False,2023-10,2023Q4,2023,-4.0
